Video ID,Video Link,Title,Description,Category Id,Category,Watched At
tbF31j7Dymg,https://www.youtube.com/watch?v=tbF31j7Dymg,SHEIN | Style that you can see,,22,People & Blogs,Watched at 4:34 PM
bpzWrbd4orI,https://www.youtube.com/watch?v=bpzWrbd4orI,Depop Value (20s),,27,Education,Watched at 1:55 PM
O4YsrdLvhys,https://www.youtube.com/watch?v=O4YsrdLvhys,SHEIN | Sports Accessories,,22,People & Blogs,Watched at 8:50 AM
HsGfnPffDwM,https://www.youtube.com/watch?v=HsGfnPffDwM,"Live Your Great: Mary, Great Clips","As a great Clips salon stylist, I love giving customers the look they want. With Clip Notes, we save your haircut details so it’s one less thing for you to worry about.",26,Howto & Style,Watched at 8:17 AM
zOFvUWblcP4,https://www.youtube.com/watch?v=zOFvUWblcP4,Gus 16x9 30s 5.0% APY RHG,Social media guidelines & legal info: http://rbnhd.co/social_media_disclosures,27,Education,Watched at 8:12 AM
at7V2bSMSF8,https://www.youtube.com/watch?v=at7V2bSMSF8,Rover Presents: Real Pet Parent Care Instructions,"http://rover.com 
Real talk? Pets are weird! And we wouldn't change a thing. Find a sitter who gets it.

Follow us on social
Facebook: https://facebook.com/roverdotcom
Twitter: https://twitter.com/roverdotcom
Instagram: https://www.instagram.com/roverdotcom/",15,Pets & Animals,Watched at 5:10 PM
Xq0plLWYbZY,https://www.youtube.com/watch?v=Xq0plLWYbZY,pillars 4   ind   hindi   6   16x9   final cut Original,,22,People & Blogs,Watched at 5:10 PM
zOFvUWblcP4,https://www.youtube.com/watch?v=zOFvUWblcP4,Gus 16x9 30s 5.0% APY RHG,Social media guidelines & legal info: http://rbnhd.co/social_media_disclosures,27,Education,Watched at 4:55 PM
qCbRHJeePts,https://www.youtube.com/watch?v=qCbRHJeePts,CTA TV Ad | 'Teachers are Heroes - Lauren,Lauren Pomrantz | Live Oak Elementary Teachers Association,27,Education,Watched at 4:52 PM
Fa5MrBhdHhE,https://www.youtube.com/watch?v=Fa5MrBhdHhE,Real wood furniture that will last for generations!,"Hoot Judkins Furniture is a family-owned and operated furniture store
offering high-quality, real wood furniture for over 60 years. Come see why our
products and customer service team have earned us the highest ratings in the nation!",22,People & Blogs,Watched at 4:52 PM
C1aaAJ7aSq0,https://www.youtube.com/watch?v=C1aaAJ7aSq0,Depop Free Fees (20s),,27,Education,Watched at 8:08 AM
N7dG_YYXC8Y,https://www.youtube.com/watch?v=N7dG_YYXC8Y,Get Ahead Now to Keep the Hair you Love,,22,People & Blogs,Watched at 8:01 AM
zj08pKvxI9Q,https://www.youtube.com/watch?v=zj08pKvxI9Q,DCD-UnPr-2064,,24,Entertainment,Watched at 8:01 AM
CJ2lVmXMrDk,https://www.youtube.com/watch?v=CJ2lVmXMrDk,3 Months of Unlimited for $15/mo. | Mint Mobile New Customer Offer,"We're deflating prices, due to not hating you.

New customers get our 3-month unlimited plan for $15/month at https://www.mintmobile.com/

Follow us!
Instagram: https://www.instagram.com/mintmobile
Twitter: https://twitter.com/mintmobile
Facebook: https://www.facebook.com/MintMobileWireless
TikTok: https://www.tiktok.com/@mintmobile",28,Science & Technology,Watched at 7:56 AM
V6z0L7D47mE,https://www.youtube.com/watch?v=V6z0L7D47mE,Depop Free Fees (10s),,27,Education,Watched at 7:53 AM
rS8c3bxpyo0,https://www.youtube.com/watch?v=rS8c3bxpyo0,Tessa 16x9 30s 5.0% APY RHG,Social media guidelines & legal info: http://rbnhd.co/social_media_disclosures,27,Education,Watched at 3:04 PM
YFv707gtvTo,https://www.youtube.com/watch?v=YFv707gtvTo,Cole Monthly 2M MessageUpdate 1,"➡️Donate today to help more St. Jude patients and their families! 
➡️Subscribe to St. Jude ►► http://bit.ly/Subscribe2StJude

FOLLOW ST. JUDE:
· Facebook - http://bit.ly/FacebookStJude
· Instagram - http://bit.ly/InstagramStJude
· Twitter - https://bit.ly/StJudeTwitter

ABOUT ST. JUDE YOUTUBE CHANNEL: The St. Jude Children’s Research Hospital Channel is dedicated to being your one-stop hub of real-life patient stories, cutting-edge research and inspirational spotlights featuring your favorite artists, stars and gamers who support St. Jude.",29,Nonprofits & Activism,Watched at 2:58 PM
miaTwYD3xYA,https://www.youtube.com/watch?v=miaTwYD3xYA,Earn your place in Jannah – sponsor an orphan,"Every day, 5,700 children become orphaned, facing unimaginable hardships and often having no one to turn to. Join Human Appeal’s 32 years of expertise in sponsoring orphaned children. Help safeguard the lives and futures of 23,000 orphans across 14 countries. Your support provides a safe environment, education, healthcare, and nutritious meals. Receive a welcome pack and x2 annual updates on your sponsored child’s progress. Prophet Muhammad (PBUH) said, ""Myself and the caretaker of an orphan will be in Paradise like this,"" holding his two fingers together. Create a lasting legacy of love.

www.humanappealusa.org/appeals/orphan-sponsorship",22,People & Blogs,Watched at 2:50 PM
4WOVkJXeZ2A,https://www.youtube.com/watch?v=4WOVkJXeZ2A,Amica Life Insurance | In Motion,"At Amica, we know it's more than a life policy. It's the plan you're building today for your family's tomorrow.",22,People & Blogs,Watched at 2:43 PM
ifbBCGwzEe8,https://www.youtube.com/watch?v=ifbBCGwzEe8,Square: Tessa 16x9 30s 5.0% APY RHG,Square: Tessa 16x9 30s 5.0% APY RHG,22,People & Blogs,Watched at 2:38 PM
CJ2lVmXMrDk,https://www.youtube.com/watch?v=CJ2lVmXMrDk,3 Months of Unlimited for $15/mo. | Mint Mobile New Customer Offer,"We're deflating prices, due to not hating you.

New customers get our 3-month unlimited plan for $15/month at https://www.mintmobile.com/

Follow us!
Instagram: https://www.instagram.com/mintmobile
Twitter: https://twitter.com/mintmobile
Facebook: https://www.facebook.com/MintMobileWireless
TikTok: https://www.tiktok.com/@mintmobile",28,Science & Technology,Watched at 2:17 PM
jPxVB9shvZ8,https://www.youtube.com/watch?v=jPxVB9shvZ8,YETI Key Lime Collection │Color Inspired By True Events™,"Secluded mangroves, bright green saltwater, and legendary gamefish. Our new limited edition color is inspired by the lure of Florida Bay. Gear up for a chase in the birthplace of flats fishing: https://bit.ly/3L7McAp

Subscribe to the YETI YouTube Channel to be the first to see our new videos: http://bit.ly/YETI-Subscribe

FOLLOW YETI ON SOCIAL
Instagram: https://www.instagram.com/yeti
Facebook: https://www.facebook.com/Yeti/
TikTok: https://www.tiktok.com/@yeti

#BuiltForTheWild",24,Entertainment,Watched at 2:13 PM
JGWuku6xKb4,https://www.youtube.com/watch?v=JGWuku6xKb4,RITZ Chips,,24,Entertainment,Watched at 2:09 PM
-lEBwlfxZXw,https://www.youtube.com/watch?v=-lEBwlfxZXw,Our Signature Collections.,"Where the beauty of nature meets the brilliance of design.

Shop the Signature Collections https://bit.ly/3L6vEbZ
Shop All Engagement Rings https://bit.ly/3xIOJOy
Shop All Wedding Rings https://bit.ly/3XGoanM
Shop Fine Jewelry https://bit.ly/3RQrXv2
About Brilliant Earth https://bit.ly/3RSSOXb",26,Howto & Style,Watched at 5:08 PM
uOogwmE-U9c,https://www.youtube.com/watch?v=uOogwmE-U9c,330316651-丽娜GP-  (3)-EN-1920x1080-W205-6.8s,,22,People & Blogs,Watched at 5:04 PM
hC2kEX1Ndiw,https://www.youtube.com/watch?v=hC2kEX1Ndiw,SHEIN | Exclusive Style,,22,People & Blogs,Watched at 5:04 PM
CJ2lVmXMrDk,https://www.youtube.com/watch?v=CJ2lVmXMrDk,3 Months of Unlimited for $15/mo. | Mint Mobile New Customer Offer,"We're deflating prices, due to not hating you.

New customers get our 3-month unlimited plan for $15/month at https://www.mintmobile.com/

Follow us!
Instagram: https://www.instagram.com/mintmobile
Twitter: https://twitter.com/mintmobile
Facebook: https://www.facebook.com/MintMobileWireless
TikTok: https://www.tiktok.com/@mintmobile",28,Science & Technology,Watched at 1:10 PM
5WgX3Ze0qgQ,https://www.youtube.com/watch?v=5WgX3Ze0qgQ,"From a Network of 30,000+ Therapists, Match Based on Your Needs, Preference, and Location","BetterHelp removes the traditional barriers to therapy to give everyone access to affordable and convenient mental health care. We’ll match you to a licensed therapist 100% online, so you can talk, text, and video call with your therapist at a time and place that works for you. If you’re interested in giving therapy a try, check out BetterHelp: http://betterhelp.com/",22,People & Blogs,Watched at 9:25 AM
0LtULpRDaE0,https://www.youtube.com/watch?v=0LtULpRDaE0,Chick-fil-A | Cows | Thunderstorm - Code Moo | :15,,24,Entertainment,Watched at 9:20 AM
W1YHqvPnkXA,https://www.youtube.com/watch?v=W1YHqvPnkXA,CHANDU CHAMPION SMALL TOWN BOY IN OLYMPICS 15 SEC 16X9 SOCIAL PAID,"About Prime Video: Prime Video is a premium streaming service that offers Prime members a collection of award-winning Amazon Original series, thousands of movies & TV shows—all with the ease of finding what they love to watch in one place. Prime Video is just one of the many benefits of a Prime membership, available for just ₹1499/ year. 
Included with Prime Video: Thousands of acclaimed TV shows & movies across languages & geographies, including Indian films such as Shershaah, Soorarai Pottru, Sardar Udham, Gehraiyaan, Jai Bhim, Jalsa, Shakuntala Devi, Sherni, Narappa, Sarpatta Parambarai, Kuruthi, Joji, Malik, and HOME, along with Indian-produced Amazon Original series like Farzi, Jubilee, Dahaad, The Family Man, Mirzapur, Made in Heaven, Four More Shots Please!, Mumbai Diaries 26/11, Suzhal – The Vortex, Modern Love, Paatal Lok, Bandish Bandits, Guilty Minds, Cinema Marte Dum Tak, and Amazon Original movies like Maja Ma & Ammu. Also included are popular global Amazon Originals like Citadel, The Lord of The Rings: The Rings of Power, Reacher, Tom Clancy's Jack Ryan, The Boys, Hunters, Fleabag, The Marvelous Mrs. Maisel, & many more, available for unlimited streaming as part of a Prime membership. Prime Video includes content across Hindi, Marathi, Gujarati, Tamil, Telugu, Kannada, Malayalam, Punjabi, & Bengali. 
Prime Video Mobile Edition: Consumers can also enjoy Prime Video’s exclusive content library with Prime Video Mobile Edition at ₹599 per year. This single-user, mobile-only annual video plan offers everyone access to high-quality entertainment exclusively on their mobile devices. Users can sign-up for this plan via the Prime Video app (on Android) or website. 
Instant Access: Prime Members can watch anywhere, anytime on the Prime Video app for smart TVs, mobile devices, Fire TV, Fire TV stick, Fire tablets, Apple TV, & multiple gaming devices. Prime Video is also available to consumers through Airtel and Vodafone pre-paid & post-paid subscription plans. In the Prime Video app, Prime members can download episodes on their mobile devices & tablets & watch anywhere offline at no additional cost.
Enhanced experiences: Make the most of every viewing with 4K Ultra HD- & High Dynamic Range (HDR)-compatible content. Go behind the scenes of your favourite movies & TV shows with exclusive X-Ray access, powered by IMDb. Save it for later with select mobile downloads for offline viewing. 
Video Entertainment Marketplace: In addition to a Prime Video subscription, customers can also purchase add-on subscriptions to other streaming services, as well as, get rental access to movies on Prime Video. Prime Video Channels: Prime Video Channels offers friction-free & convenient access to a wide range of premium content from multiple video streaming services all available at a single destination – Prime Video website & apps. Prime Members can buy add-on subscriptions & enjoy a hassle-free entertainment experience, simplified discovery, frictionless payments, & more. Rent: Consumers can enjoy even more movies from new releases to classic favourites, available to rent – no Prime membership required. View titles available by visiting primevideo.com/store. The rental destination can be accessed via the STORE tab on primevideo.com & the Prime Video app on Android smart phones, smart-TVs, connected STBs, & Fire TV stick.",24,Entertainment,Watched at 9:01 AM
mkkhZNsmD2k,https://www.youtube.com/watch?v=mkkhZNsmD2k,Park Avenue Amazon Woods  l 4x Perfume Impact l 20 sec l Hindi,"Park Avenue Amazon Woods, crafted for the man who doesn’t stop exploring, now with 4X the perfume in every spray. Specially crafted by global perfumers, the premium perfume experience will make you shine at every occasion. 

Refreshing citrus activates your mind, spicy cinnamon keeps you going & dense woody note gives solidity to your exploration. 

Kickstart your day today kyunki har spray dega 4x guna perfume impact. Ab spray kar, agey badh!",26,Howto & Style,Watched at 9:00 AM
olmvXqTH7xo,https://www.youtube.com/watch?v=olmvXqTH7xo,Square: Gus 16x9 30s 5.0% APY RHG,Square: Gus 16x9 30s 5.0% APY RHG,22,People & Blogs,Watched at 8:53 AM
y0O4eDL5Hic,https://www.youtube.com/watch?v=y0O4eDL5Hic,Ariel Liquids | 100 Stains | 20sec Hindi,,24,Entertainment,Watched at 8:47 AM
SLqLVCH0P18,https://www.youtube.com/watch?v=SLqLVCH0P18,Sensodyne- Daily Protection from Tooth Sensitivity,,22,People & Blogs,Watched at 8:47 AM
7GmnwhDCF_4,https://www.youtube.com/watch?v=7GmnwhDCF_4,NDR-YT-CommercialAds-NDRTeamStuck-0054-1080x1920_v2,,22,People & Blogs,Watched at 8:41 AM
FJSIk6eJG3I,https://www.youtube.com/watch?v=FJSIk6eJG3I,Leaf Blower - :30,"If this guy can scratch Scratchers with a leaf blower, an office chair, and a hockey stick, there really are no limits to how you can scratch.

Join the conversation:
Facebook: http://facebook.com/calottery
Twitter: http://twitter.com/calottery
Instagram: http://instagram.com/calottery
https://www.calottery.com/scratchers",24,Entertainment,Watched at 8:36 AM
rS8c3bxpyo0,https://www.youtube.com/watch?v=rS8c3bxpyo0,Tessa 16x9 30s 5.0% APY RHG,Social media guidelines & legal info: http://rbnhd.co/social_media_disclosures,27,Education,Watched at 8:32 AM
Xq0plLWYbZY,https://www.youtube.com/watch?v=Xq0plLWYbZY,pillars 4   ind   hindi   6   16x9   final cut Original,,22,People & Blogs,Watched at 8:32 AM
R0WlkWT8ekA,https://www.youtube.com/watch?v=R0WlkWT8ekA,20% Off First Chewy Pharmacy Order,,15,Pets & Animals,Watched at 8:27 AM
n2PNJpNN_rc,https://www.youtube.com/watch?v=n2PNJpNN_rc,Tagon Trial Pack | 12 in 1 Power Breakfast | English | 5 Secs,"A power start to your action-packed mornings with this nutritious breakfast starting at just Rs. 60.

#KelloggsMuesli #12in1PowerBreakfast #Nourishing #Multigrain #Delicious #PerfectStart #Energy",22,People & Blogs,Watched at 8:21 AM
SjEWzIMPcaE,https://www.youtube.com/watch?v=SjEWzIMPcaE,Dove Beauty Bathing Bar | With Nutrient Serum for 24hr nourished skin | Hindi,"Introducing Dove Cream Beauty Bar with ¼ moisturizing cream and nutrient serum that penetrates deep within giving you 24-hour nourished skin.

With pH balanced formula, Dove is gentle on skin making it suitable for all skin types. Ordinary soap may dry out your skin, but the classic moisturizing formula of Dove bars will leave your skin feeling nourished.",24,Entertainment,Watched at 8:21 AM
brO9Yxhl-Yg,https://www.youtube.com/watch?v=brO9Yxhl-Yg,FIM 02 ZOO 06SEC MARATHI 16X9,,24,Entertainment,Watched at 8:15 AM
Ks3GFmDtobY,https://www.youtube.com/watch?v=Ks3GFmDtobY,Mamaearth Multani Mitti Face Wash for Oil & Pimple Control,"Want the goodness of Multani Mitti in your skincare but without the hassle of mixing & waiting? We heard you! 
Meet Mamaearth Multani Mitti Face Wash which brings your favorite age-old skincare remedy of Multani Mitti & Rose for acne & oil control in an easy-to-use daily face wash. Crafted with the goodness of Multani Mitti, the face wash gently cleanses your skin, removes excess oil & prevents acne. What’s great is that the face wash doesn’t dry the skin, either. Infused with the goodness of Bulgarian Rose, the face wash hydrates your skin deeply.

Follow us and stay tuned : 
✅Website: http://bit.ly/GoToMamaearth 
✅ Instagram:   / mamaearth.in   
✅Facebook:   / mamaearthindia   
✅Twitter:   / mamaearthindia   

#Mamaearth #MultaniMitti #MamaearthMultaniFacewash #GoodnessInside",22,People & Blogs,Watched at 8:12 AM
PiJ-ebYQeIg,https://www.youtube.com/watch?v=PiJ-ebYQeIg,Asian Paints Apcolite Rust Shield PU Enamel | तुमची शान नाही होणार खराब - Marathi | 30 secs,"A rusted gate can stain your pride, just like it did with Anandji. Watch how rust became his identity until he found a long-lasting solution to his rust problem - Asian Paints Apcolite Rust Shield PU Enamel.

With a 4-year warranty, Apcolite Rust Shield PU Enamel is an effective solution to keep your gate, window grill, door, fences, and other metal surfaces free from rust.

To know more, visit: https://bit.ly/3VKiwja",1,Film & Animation,Watched at 8:11 AM
OcIfbobRSbw,https://www.youtube.com/watch?v=OcIfbobRSbw,"We don’t make life good, you do | Life’s Good l LG","At LG we don’t make Life Good.
It’s actually you who makes it so. #LifesGood 

Learn more: https://www.lg.com/lifesgood",28,Science & Technology,Watched at 8:07 AM
fwSE4hgzIng,https://www.youtube.com/watch?v=fwSE4hgzIng,Gillette Fusion5: Get Your Perfect Shave & Perfect Shape | Gillette India,"Gillette Fusion5, the ultimate razor for a perfect shave and shape at home! 

Gillette Fusion5 Razor's 5 antifriction blades provide the perfect shave, and the styling back blade provides the perfect shape. 

Do not worry about the hassle of going to the barber and enjoy the convenience of Gillette Fusion5 at home. Try it out today and experience the difference!

Buy Gillette Fusion5 Razor ► https://amzn.eu/d/aPRNLaA

#MensGrooming #Gillette #Shaving

Know more about Gillette Fusion ► https://www.youtube.com/watch?v=vtJ9EhYw8to&list=PLSbjU2PR5M_i97fduIt6ShQI1v8wz2dFE

---------------

Subscribe to Gillette India: https://www.youtube.com/user/gilletteindia?sub_confirmation=1

More Gillette Channels:
Website: http://www.gillette.co.in/en-in
Facebook: https://www.facebook.com/GilletteIndia 
Twitter: https://twitter.com/GilletteIndia
Instagram: https://www.instagram.com/gilletteindia",26,Howto & Style,Watched at 8:07 AM
